frequency_GHz,baseline_real,baseline_imag,baseline_magnitude_dB,baseline_phase_deg,selected_real,selected_imag,selected_magnitude_dB,selected_phase_deg
6.1850000000000005,0.9986005925798083,-0.05288531458974001,0.0,-3.031519566510758,0.9999339238299271,0.011495563234851649,3.857309866213148e-15,0.6586617638289044
6.18625,0.9986971321974691,-0.05102977699883561,0.0,-2.925061284621512,0.9999333682453682,0.0115437892164114,0.0,0.6614250923924181
6.1875,0.9987858093318543,-0.04926364863986258,-3.857309866213149e-15,-2.8237420967834925,0.9999328145559856,0.011591651053436847,-9.643274665532871e-16,0.6641675571476712
6.188750000000001,0.9988674012926276,-0.047580611964460916,-9.643274665532871e-16,-2.7271979369290564,0.9999322627613307,0.011639153276967773,-9.643274665532871e-16,0.6668894176933317
6.19,0.9989425938409556,-0.04597493023707131,0.0,-2.635098321214447,0.9999317128605771,0.01168630034318233,-5.785964799319725e-15,0.6695909293390704
6.19125,0.9990119936886994,-0.04444138236070806,1.928654933106574e-15,-2.5471425645721246,0.9999311648525384,0.011733096634936963,-3.857309866213149e-15,0.672272343193784
6.192500000000001,0.999076139063219,-0.04297520627677687,0.0,-2.4630564973183833,0.99993061873568,0.011779546463267836,0.0,0.6749339062516191
6.1937500000000005,0.9991355086712144,-0.041572049652533465,-4.821637332766436e-15,-2.382589606394144,0.9999300745081348,0.011825654068856323,0.0,0.6775758614759313
6.195,0.9991905293318857,-0.04022792678557963,-9.643274665532871e-16,-2.305512538543555,0.9999295321677184,0.011871423623458263,-9.643274665532871e-16,0.68019844788117
6.19625,0.9992415824995672,-0.03893918083063353,0.0,-2.2316149130901315,0.999928991711942,0.011916859231298291,-1.9286549331065743e-15,0.6828019006127632
6.197500000000001,0.9992890098559652,-0.03770245059785527,-3.857309866213149e-15,-2.1607034004412404,0.9999284531380248,0.011961964930431177,0.0,0.6853864510251121
6.19875,0.9993331181199876,-0.03651464129060498,-5.785964799319725e-15,-2.0926000294173246,0.9999279164429061,0.012006744694069796,0.0,0.6879523267576729
6.2,0.9993741831972727,-0.03537289864831611,0.0,-2.0271406922401205,0.9999273816232586,0.012051202431881243,0.0,0.690499751809214
6.201250000000001,0.9994124537705605,-0.034274586041366094,-9.643274665532871e-16,-1.9641738207723658,0.9999268486754996,0.012095341991252433,3.857309866213148e-15,0.6930289466103245
6.202500000000001,0.9994481544150036,-0.03321726413242011,-9.643274665532871e-16,-1.9035592115583828,0.9999263175958003,0.012139167158525147,0.0,0.6955401280941748
6.20375,0.9994814883085719,-0.0321986727751463,-4.821637332766436e-15,-1.8451669805147357,0.9999257883801004,0.012182681660201847,-3.857309866213149e-15,0.6980335097655959
6.205,0.9995126395963273,-0.03121671486852161,1.928654933106574e-15,-1.7888766308850794,0.999925261024116,0.012225889164123352,0.0,0.7005093017685545
6.206250000000001,0.999541775457915,-0.030269441924784833,-4.821637332766436e-15,-1.7345762203990294,0.999924735523348,0.012268793280618409,0.0,0.7029677109520144
6.2075000000000005,0.9995690479199093,-0.029355041142668185,7.714619732426294e-15,-1.6821616155333654,0.999924211873095,0.012311397563626576,-9.643274665532871e-16,0.7054089409342663
6.20875,0.9995945954481549,-0.02847182380598284,-2.892982399659862e-15,-1.631535822431969,0.9999236900684617,0.01235370551179476,5.785964799319721e-15,0.7078331921657521
6.21,0.9996185443499939,-0.027618214851787014,0.0,-1.5826083854475776,0.9999231701043645,0.012395720569548414,0.0,0.7102406619904376
6.211250000000001,0.9996410100116906,-0.02679274347293352,-2.892982399659862e-15,-1.5352948454658992,0.999922651975547,0.012437446128137963,5.785964799319721e-15,0.7126315447057595
6.2125,0.9996620979927523,-0.025994034637352493,-4.821637332766436e-15,-1.4895162511938387,0.9999221356765792,0.012478885526660585,-5.785964799319725e-15,0.7150060316211719
6.21375,0.9996819049956135,-0.02522080142145506,-2.892982399659862e-15,-1.445198717467551,0.9999216212018763,0.012520042053059439,-3.857309866213149e-15,0.7173643111153869
6.215000000000001,0.9997005197265703,-0.024471838067976034,0.0,-1.4022730253873346,0.999921108545697,0.012560918945099142,3.857309866213148e-15,0.719706568692267
6.2162500000000005,0.9997180236615978,-0.02374601368966739,3.857309866213148e-15,-1.3606742597306638,0.9999205977021521,0.012601519391319337,-4.821637332766436e-15,0.7220329870354575
6.2175,0.9997344917288014,-0.023042266549844488,-4.821637332766436e-15,-1.320341479651289,0.9999200886652204,0.012641846531966837,0.0,0.7243437460617834
6.21875,0.9997499929176601,-0.022359598859091365,3.857309866213148e-15,-1.2812174191540762,0.9999195814287429,0.012681903459906304,-4.821637332766436e-15,0.7266390229734339
6.220000000000001,0.9997645908238225,-0.021697072034609185,1.928654933106574e-15,-1.2432482142515446,0.9999190759864408,0.01272169322151058,-9.643274665532871e-16,0.7289189923089624
6.22125,0.9997783441371177,-0.021053802374938427,0.0,-1.2063831540700156,0.9999185723319131,0.01276121881753082,0.0,0.7311838259931449
6.2225,0.9997913070793676,-0.020428957108225072,0.0,-1.1705744534885685,0.9999180704586479,0.012800483203947624,0.0,0.7334336933857389
6.223750000000001,0.9998035297977982,-0.019821750776943765,0.0,-1.135777045168582,0.9999175703600272,0.012839489292802621,-9.643274665532871e-16,0.735668761329128
6.2250000000000005,0.9998150587190815,-0.019231441926143213,-4.821637332766436e-15,-1.101948389072074,0.9999170720293321,0.012878239953011832,0.0,0.7378891941949199
6.22625,0.9998259368684188,-0.018657330065897423,-2.892982399659862e-15,-1.0690482977764424,0.999916575459748,0.012916738011161291,-4.821637332766436e-15,0.7400951539295314
6.2275,0.9998362041575212,-0.018098752881857656,-4.821637332766436e-15,-1.037038776078992,0.999916080644372,0.01295498625228461,-3.857309866213149e-15,0.7422868000987333
6.228750000000001,0.9998458976448908,-0.017555083670583317,-5.785964799319725e-15,-1.0058838735455948,0.9999155875762151,0.01299298742062378,0.0,0.7444642899312405
6.23,0.999855051771375,-0.01702572897880659,-4.821637332766436e-15,-0.9755495488010327,0.999915096248208,0.01303074422037333,-9.643274665532871e-16,0.7466277783613469
6.23125,0.9998636985736273,-0.016510126427972355,5.785964799319721e-15,-0.9460035444849393,0.9999146066532079,0.013068259316408207,1.928654933106574e-15,0.7487774180706237
6.232500000000001,0.9998718678777883,-0.016007742707310493,3.857309866213148e-15,-0.9172152719079659,0.9999141187839999,0.013105535334995734,0.0,0.7509133595287127
6.233750000000001,0.9998795874754521,-0.015518071720409173,0.0,-0.8891557045416264,0.999913632633304,0.013142574864492154,-4.821637332766436e-15,0.75303575103323
6.235,0.9998868832837126,-0.01504063287176617,-9.643274665532871e-16,-0.861797279562441,0.9999131481937797,0.013179380456024504,1.928654933106574e-15,0.7551447387488313
6.23625,0.9998937794909128,-0.014574969481145256,-5.785964799319725e-15,-0.8351138067488948,0.999912665458025,0.013215954624157308,0.0,0.7572404667454125
6.237500000000001,0.9999002986895305,-0.014120647314757876,0.0,-0.8090803840986159,0.9999121844185873,0.013252299847545316,0.0,0.7593230770355008
6.2387500000000005,0.9999064619974534,-0.013677253223345062,0.0,-0.7836733195940676,0.9999117050679625,0.013288418569572283,0.0,0.761392709610855
6.24,0.9999122891688039,-0.01324439387820301,-5.785964799319725e-15,-0.7588700586008795,0.9999112273986004,0.013324313198976076,0.0,0.7634495024782776
6.24125,0.999917798695303,-0.012821694597032675,0.0,-0.7346491164312661,0.9999107514029081,0.01335998611046048,0.0,0.765493591694667
6.242500000000001,0.9999230078990756,-0.012408798252249217,-9.643274665532871e-16,-0.7109900156485321,0.9999102770732523,0.013395439645294336,-4.821637332766436e-15,0.7675251114013434
6.24375,0.999927933017726,-0.012005364255083648,-3.857309866213149e-15,-0.6878732277288078,0.9999098044019651,0.013430676111897868,-4.821637332766436e-15,0.7695441938576391
6.245,0.999932589282382,-0.011611067609406472,-3.857309866213149e-15,-0.6652801187306348,0.9999093333813447,0.01346569778641657,0.0,0.771550969473779
6.246250000000001,0.9999369909893701,-0.011225598029750487,3.857309866213148e-15,-0.6431928986545512,0.9999088640036577,0.013500506913283495,3.857309866213148e-15,0.7735455668430964
6.2475000000000005,0.999941151566096,-0.010848659118517855,0.0,-0.6215945742040986,0.9999083962611442,0.013535105705769603,-9.643274665532871e-16,0.7755281127735612
6.24875,0.9999450836316713,-0.010479967597783935,3.857309866213148e-15,-0.6004689046842977,0.9999079301460214,0.013569496346522589,-3.857309866213149e-15,0.7774987323186499
6.25,0.999948799052726,-0.01011925259152169,0.0,-0.5798003607973586,0.9999074656504842,0.01360368098809475,0.0,0.7794575488075899
